,id,date,monday,tuesday,wednesday,thursday,friday,saturday,sunday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood (target)
972,AS14.26,28-05-14,0,0,1,0,0,0,0,5.4,0.6,-0.4,0.079299174,136.1433,1,0,48.85715385,40.64364198,72.37614286,0,0,0,11.8594,118.0619773,68.4215,0,0,15.36008333,0
973,AS14.26,29-05-14,0,0,0,1,0,0,0,7.4,0,0.8,0.028571429,64.94699995,0,0,3.106714286,18.806,0,0,0,0,3.5245,0,0,0,0,0,0
974,AS14.26,30-05-14,0,0,0,0,1,0,0,6.4,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,AS14.27,03-04-14,0,0,0,1,0,0,0,7.4,-0.4,0.6,0.078819444,46.69532857,1,1,6.930702703,24.23692105,0,0,55.504,0,20.03,54.2058,0,0,0,0,0
976,AS14.27,04-04-14,0,0,0,0,1,0,0,7,1,0.2,0.139242888,26.16732353,1,1,10.85898148,26.14725,0,0,46.85844444,0,17.20114286,59.16685714,53.2335,0,0,0,0
977,AS14.27,05-04-14,0,0,0,0,0,1,0,7.4,-0.2,0.6,0.051388889,61.33276039,1,1,11.80601974,40.78898246,0,0,30.03657143,0,15.4926,59.57312821,0,0,19.125,0,0
978,AS14.27,06-04-14,0,0,0,0,0,0,1,7,-1,0.2,0.080902778,54.87608107,1,1,8.570141593,40.69003922,0,0,34.101,24.4285,12.6852,66.95333333,58.035,0,0,12.737,0
979,AS14.27,07-04-14,1,0,0,0,0,0,0,7.6,1,0.8,0.084375,74.89101752,0,0,7.123061856,92.08434483,0,0,40.41,0,13.9928,65.6997,58.36,0,0,0,0
980,AS14.27,08-04-14,0,1,0,0,0,0,0,7.6,-0.6,0.8,0.071180556,57.62359615,0,0,13.5435125,56.81185714,0,0,51.1824,0,17.48533333,84.01977778,45.169,0,0,0,0
981,AS14.27,09-04-14,0,0,1,0,0,0,0,7,0.4,0.8,0.112152778,68.41820271,0,0,5.646751825,46.3617377,0,0,48.2155,0,36.35014286,92.1989,37.4822,0,0,0,0
982,AS14.27,10-04-14,0,0,0,1,0,0,0,7.4,-0.2,0.4,125,52.19401333,0,1,8.250774436,48.243975,0,0,27.471625,0,14.7268,45.30011765,40.127,0,1.004,0,0
983,AS14.27,11-04-14,0,0,0,0,1,0,0,5.8,0.4,-0.6,0.085763889,35.19169232,1,0,5.140278195,23.75083333,0,0,28.71525,0,9.2748,47.4688,0,0,0,0,0
984,AS14.27,12-04-14,0,0,0,0,0,1,0,7,0.25,0.5,0.077131226,55.58867165,1,1,23.16811818,42.48160526,0,0,24.81933333,0,11.7725,69.77761111,0,0,0,0,0
985,AS14.27,13-04-14,0,0,0,0,0,0,1,8.75,0.5,1.5,0.137176724,29.67630264,1,1,6.424949495,37.56955,0,0,15.021,0,14.9702,40.13042105,0,0,0,0,0
986,AS14.27,14-04-14,1,0,0,0,0,0,0,7.6,-0.8,0.8,0.080902778,24.94546806,0,0,6.385378378,26.18615789,0,0,23.317,0,12.6452,19.639,0,0,0,29.347,0
987,AS14.27,15-04-14,0,1,0,0,0,0,0,7.2,-0.6,0.6,0.090269169,58.46154667,0,0,6.663035714,49.01113953,0,0,35.42675,0,17.4862,83.82684615,49.03583333,0,0,0,0
988,AS14.27,16-04-14,0,0,1,0,0,0,0,7.8,-1.4,1,0.118181022,65.56714707,0,0,5.722561728,51.79407843,0,0,56.538,0,20.4092,94.39255556,97.7977619,0,0,0,0
989,AS14.27,17-04-14,0,0,0,1,0,0,0,7.6,0.2,0.8,0.101053338,53.45267307,1,0,12.53506211,36.84947222,0,0,28.0615,0,13.386125,47.391,139.1468947,0,0,0,0
990,AS14.27,18-04-14,0,0,0,0,1,0,0,8.6,0,1.4,0.115972222,35.05532,1,0,5.933937984,29.58970588,0,0,36.261,0,10.9048,55.8164,103.7485,0,0,0,0
991,AS14.27,19-04-14,0,0,0,0,0,1,0,7.5,-0.25,0.5,0.054989496,49.86651946,0,0,6.364329114,87.02751429,0,0,30.63055556,0,13.75383333,43.57194286,0,0,0,0,0
992,AS14.27,20-04-14,0,0,0,0,0,0,1,7.2,-0.4,0.6,0.180902778,50.30408572,1,0,171.505456,53.24929787,0,0,52.4375,0,14.7664,37.46106667,0,0,0,0,0
993,AS14.27,21-04-14,1,0,0,0,0,0,0,6.8,0,0.2,0.078125,48.75630137,1,1,5.773785047,36.41924444,0,0,20.9186,0,11.3252,64.95984615,100.8495,0,0,24.24325,0
994,AS14.27,22-04-14,0,1,0,0,0,0,0,7.8,-1,0.8,0.097000467,56.69118293,1,1,6.383280303,47.14316129,0,0,42.5105,0,12.643,68.16763636,122.8326667,0,0,0,0
995,AS14.27,23-04-14,0,0,1,0,0,0,0,8,0,0.8,0.071381428,68.09744186,1,0,6.600861111,49.13764,0,0,38.448,0,12.6636,54.09153333,80.125,0,0,0,0
996,AS14.27,24-04-14,0,0,0,1,0,0,0,7.6,0.6,0.6,0.087243231,40.44375509,1,0,8.31030625,39.0772,0,0,24.0192,0,14.29133333,42.81306667,64.8544,0,0,0,0
997,AS14.27,25-04-14,0,0,0,0,1,0,0,7.6,1.2,0.6,0.139971405,33.40461818,1,0,5.032099448,35.24352273,0,0,55.02366667,0,35.9395,48.63816667,0,0,1.003,15.3805,0
998,AS14.27,26-04-14,0,0,0,0,0,1,0,9.333333333,0.666666667,1.666666667,0.361805556,30.56069512,1,0,6.948431034,25.58857143,0,0,0,0,28.35633333,80.21083333,97.68671429,0,0,15.09275,0
999,AS14.27,27-04-14,0,0,0,0,0,0,1,8,0.4,0.8,0.125192264,61.49740337,1,0,6.432747312,56.12642424,0,0,21.1895,0,12.8798,77.96032258,79.704,0,0,0,0
1000,AS14.27,28-04-14,1,0,0,0,0,0,0,7.8,0.2,0.8,0.131597222,61.12607406,1,0,6.613,33.14931579,0,0,58.752,0,31.45342857,77.01552174,95.2065,0,0,0,0
1001,AS14.27,29-04-14,0,1,0,0,0,0,0,7.2,-1.2,0.4,0.0875,46.18260977,1,0,6.158308271,31.3576,0,0,59.01566667,0,16.8255,92.01805263,0,0,0,0,0
1002,AS14.27,30-04-14,0,0,1,0,0,0,0,6.6,1.2,0.4,0.088912835,76.32927661,1,0,7.290017857,52.12411864,251.452,0,26.21983333,0,12.12833333,86.46003571,0,0,0,0,0
1003,AS14.27,01-05-14,0,0,0,1,0,0,0,7.6,0.4,0.8,0.112392241,50.22962501,1,0,7.246382813,69.819875,162.572,0,42.84855556,0,10.7088,74.3749,156.852,0,0,0,0
1004,AS14.27,02-05-14,0,0,0,0,1,0,0,7.2,-1,0.6,0.119444444,40.68481608,1,0,6.290469231,42.76,0,0,51.2906,0,15.16733333,66.821875,0,0,0,0,0
1005,AS14.27,03-05-14,0,0,0,0,0,1,0,6.4,1.2,0,0.090625,42.17305931,1,0,5.887456522,46.68335616,0,0,0,0,10.2558,40.40891667,71.32533333,0,0,0,0
1006,AS14.27,04-05-14,0,0,0,0,0,0,1,7.4,-0.2,0.6,0.086540033,52.16915929,0,0,15.79434437,61.74461364,0,0,17.422,0,14.2528,55.5629,0,0,0,0,0
1007,AS14.27,05-05-14,1,0,0,0,0,0,0,7.666666667,0,0.666666667,0.164324757,62.55561854,0,0,7.010567251,48.52679245,0,0,67.2575,0,9.835,38.74336667,0,0,0,0,0
1008,AS14.27,07-05-14,0,0,1,0,0,0,0,7.8,0.6,0.8,0.101940333,40.1253125,1,1,9.95392029,56.3334,0,0,11.046,0,8.281,42.76866667,0,0,0,0,0
1009,AS14.27,08-05-14,0,0,0,1,0,0,0,7,0.6,0.2,0.07134818,49.05987952,1,0,5.804330357,56.20277083,0,0,29.4718,0,9.0666,53.2829,0,0,0,0,0
1010,AS14.27,09-05-14,0,0,0,0,1,0,0,6.4,1.2,-0.2,0.099305556,35.62558107,1,1,6.828488987,36.4950303,0,0,11.935,0,10.1402,52.52077273,0,0,0,23.144,0
1011,AS14.27,10-05-14,0,0,0,0,0,1,0,6.6,0.6,0,0.10075431,36.7206963,1,0,6.15761658,43.04736667,0,0,19.60025,0,10.7262,39.83733333,28.979,0,0,19.49975,0
1012,AS14.27,11-05-14,0,0,0,0,0,0,1,7,1.4,0.4,0.076208188,62.53143537,1,0,6.120277228,52.21858108,0,0,0,0,8.4512,52.56583333,0,0,0,20.2238,0
1013,AS14.27,12-05-14,1,0,0,0,0,0,0,7.8,0,1,0.10003592,45.30502635,1,0,6.455946429,58.04925806,0,0,31.254,0,11.1178,52.93314286,0,0,0,31.067,0
1014,AS14.27,13-05-14,0,1,0,0,0,0,0,6.8,0.8,0.4,0.070833333,38.33554717,1,1,6.463536145,43.40427083,0,0,4.693,0,9.4688,36.73078261,0,0,0,0,0
1015,AS14.27,14-05-14,0,0,1,0,0,0,0,7.5,1,0.75,0.088333333,58.68761112,0,0,5.911096774,62.8605,0,0,0,0,12.0695,92.9168,0,0,0,0,0
1016,AS14.27,15-05-14,0,0,0,1,0,0,0,7,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,AS14.28,31-03-14,1,0,0,0,0,0,0,6.5,0,0,0.024151167,77.93487498,0,0,14.35768421,18.643,90.5005,53.16566667,0,0,20.274,62.83327273,0,0,3.0885,0,0
1018,AS14.28,01-04-14,0,1,0,0,0,0,0,7.5,0,0,0.12660998,48.58612429,1,0,11.87914873,28.83732381,5.6705,6.054416667,91.3458,0,15.769,58.75152778,43.778125,0,0,0,0
1019,AS14.28,02-04-14,0,0,1,0,0,0,0,6.8,-0.2,0.4,0.043215677,80.32006757,1,0,8.310698925,38.91517143,126.3104286,16.147,63.557,0,14.991,45.8441519,80.067,0,13.82733333,45.055,0
1020,AS14.28,03-04-14,0,0,0,1,0,0,0,8,0,1.25,0.151113051,59.90458171,0,0,24.09429603,37.84475,52.82352632,12.60733333,0,0,13.90266667,48.76639583,30.693,0,0,29.22833333,0
1021,AS14.28,04-04-14,0,0,0,0,1,0,0,5.75,-0.5,0,0.124905946,89.93703269,1,0,12.32046809,51.59700909,99.1336,11.37466667,97.092,0,13.293,68.520275,39.38216667,11.044,11.70885714,28.765,0
1022,AS14.28,05-04-14,0,0,0,0,0,1,0,7.6,-0.8,0.8,0.027859791,72.09506362,0,0,10.07164563,47.53329032,34.53216667,0,76.2075,0,14.82816667,53.6151,0,8.355,13.97794872,5.05,0
1023,AS14.28,06-04-14,0,0,0,0,0,0,1,7.2,-0.6,0.6,0.012253037,90.02974242,0,0,6.715893939,36.82646429,83.537,0,0,0,10.099,69.8873,0,21.088,0,0,0
1024,AS14.28,07-04-14,1,0,0,0,0,0,0,8,0.2,1.25,0.111666979,96.33974791,0,0,47.53702553,40.13688235,90.16225,7.879333333,18.95566667,0,13.0004,71.25911765,50.856,0,0,50.0705,0
1025,AS14.28,08-04-14,0,1,0,0,0,0,0,7.8,-0.2,1,0.09885042,41.15298884,0,0,19.80427241,34.05637234,0,0,74.429,0,11.478,47.04790476,60.4745,19.103,0,13.51375,0
1026,AS14.28,09-04-14,0,0,1,0,0,0,0,7,-1,1,0.243846871,75.16396318,0,1,8.275174455,33.5585,76.916,31.12466667,4.021,0,23.797,30.88090741,0,0,6.101,0,0
1027,AS14.28,10-04-14,0,0,0,1,0,0,0,7,-1,0.5,0.223848427,58.80615107,0,0,15.44881557,39.37890909,90.1585,6.426333333,21.6152,0,13.7832,42.2748,36.44278947,0,3.012,0,0
1028,AS14.28,11-04-14,0,0,0,0,1,0,0,7.4,-0.6,0,0.333230581,105.3781125,1,1,10.76582164,42.12151563,68.318,7.234,0,0,20.3765,45.79557143,30.66376596,0,4.308,10.104,0
1029,AS14.28,12-04-14,0,0,0,0,0,1,0,7.8,-0.75,1.25,0.037192556,63.79651112,0,0,9.743649351,29.51886667,52.33377778,7.753166667,61.634125,0,14.6064,35.55916129,0,50.387,50.54931579,14.09033333,0
1030,AS14.28,13-04-14,0,0,0,0,0,0,1,7.2,-0.6,0.75,0.042424977,107.237978,1,0,9.08480402,52.54994444,64.56775,0,189.275,0,9.9776,58.10132558,0,15.027,12.79408333,53.4295,0
1031,AS14.28,14-04-14,1,0,0,0,0,0,0,6.8,-1,0.5,0.1061196,70.20420001,0,1,20.15431538,43.16366102,38.197,7.570166667,47.055,0,11.7276,58.13148485,7.27,0,29.80536364,33.129,0
1032,AS14.28,15-04-14,0,1,0,0,0,0,0,6.8,-0.2,0.4,0.117258575,67.92141379,0,0,13.21707004,34.85605618,0,11.79253846,67.38457143,0,17.38566667,53.49647458,0,0,2.097,43.824,0
1033,AS14.28,16-04-14,0,0,1,0,0,0,0,6.2,0.6,-0.4,0.035892326,93.2682477,0,0,19.53482723,45.25539437,291.084,10.928,4.053,0,11.0436,65.1368,0,0,0,39.618,0
1034,AS14.28,17-04-14,0,0,0,1,0,0,0,7.8,-0.5,0.75,0.107937415,75.32455555,1,0,8.485712727,32.49775385,86.22,10.414,158.831,0,12.6016,49.23232836,0,21.632,0,0,0
1035,AS14.28,18-04-14,0,0,0,0,1,0,0,5.8,-0.2,0,0.03475108,68.61900652,0,0,10.73738983,53.56117778,38.96783333,10.2221,121.838875,0,10.2972,33.89125532,28.6632,9.035,22.48472414,35.589,0
1036,AS14.28,19-04-14,0,0,0,0,0,1,0,6.75,-0.5,0.333333333,0.020545114,67.77405434,1,0,7.566317829,31.40565385,71.011,4.0895,0,0,9.7502,72.13817857,67.47366667,18.08,24.21004167,11.094,0
1037,AS14.28,20-04-14,0,0,0,0,0,0,1,7.8,-0.4,1,0.031283807,64.30659304,0,0,7.023478632,17.2104,92.98833333,0,211.4,0,9.2974,56.72257143,0,0,22.33914286,0,0
1038,AS14.28,21-04-14,1,0,0,0,0,0,0,8,-0.25,1,0.07565667,65.29251352,0,0,7.309746575,25.33654348,57.391,0,13.4878,0,9.2864,59.24547826,42.89575,43.577,16.0305,39.01,0
1039,AS14.28,22-04-14,0,1,0,0,0,0,0,7.25,-0.75,1,0.157252904,119.0382651,0,0,32.22759274,46.08703333,526.931,0,47.307,0,9.2958,47.23639583,20.64555556,0,10.1685,14.91866667,0
1040,AS14.28,23-04-14,0,0,1,0,0,0,0,7,0.333333333,1,0.095114853,74.486856,0,1,19.96171739,43.56545714,47.379,7.9635,46.7675,0,10.0008,70.13526471,56.38166667,16.097,0,26.72,0
1041,AS14.28,24-04-14,0,0,0,1,0,0,0,8,-0.2,1.2,0.119131781,61.13457298,0,0,13.25686695,49.71119444,139.192,0,41.332,0,10.4992,50.01372414,0,0,23.37815584,32.64125,0
1042,AS14.28,25-04-14,0,0,0,0,1,0,0,7,-0.2,1,0.130384958,43.80252475,0,0,16.67778919,25.41144118,34.246,7.386666667,18.6215,0,11.6488,47.6092,22.38675,0,10.033,15.6775,0
1043,AS14.28,26-04-14,0,0,0,0,0,1,0,8,0,1,0.03301037,73.47230357,0,0,6.718405172,20.70296296,19.47675,6.0605,29.7165,23.264,11.2184,50.93552778,129.18,40.239,0,20.9114,0
1044,AS14.28,27-04-14,0,0,0,0,0,0,1,7.25,0.25,0.5,0.053142,184.1371053,0,0,5.75177381,38.59478049,32.87947059,6.853,25.666,0,9.394666667,88.70621053,60.70833333,24.225,16.91985714,18.93022222,0
1045,AS14.28,28-04-14,1,0,0,0,0,0,0,7.5,-0.5,1,0.092356727,64.2377,0,0,24.87410606,37.58822222,37.4995,0,0,0,336.525,41.54871429,27.32166667,0,7.022,0,0
1046,AS14.28,29-04-14,0,1,0,0,0,0,0,7,-0.2,0.8,0,0,0,0,3.16,8.015333333,0,0,0,0,0,0,0,0,0,0,0
1047,AS14.28,30-04-14,0,0,1,0,0,0,0,6.2,-0.2,0.2,0.030598256,91.34653331,0,0,5.742027027,13.13134483,0,0,0,0,11.825,79.2076,0,59.238,12.065,0,0
1048,AS14.28,01-05-14,0,0,0,1,0,0,0,6.4,-0.6,0.4,0.057490929,64.53758014,0,1,26.07532927,33.73546667,75.85083333,14.85883333,31.09955,0,31.591375,45.19303846,41.4565,18.915,0,40.242,0
1049,AS14.28,02-05-14,0,0,0,0,1,0,0,6.8,-0.5,1,0.082263634,67.80846154,1,0,14.7016015,30.81707059,54.501,5.023,101.4745,0,31.20728571,50.29819643,30.166,84.101,12.8895,0,0
1050,AS14.28,03-05-14,0,0,0,0,0,1,0,7.4,0,1,0.054198748,55.79395804,1,0,12.09398535,28.14176744,48.24566667,6.0175,51.81788889,0,8.9425,48.84176923,0,46.672,13.6238125,43.93,0
1051,AS14.28,04-05-14,0,0,0,0,0,0,1,6.8,-0.4,0.666666667,0.029219101,79.37857546,0,0,12.56732979,32.5895641,87.91266667,0,123.7803333,0,23.98914286,45.33926471,39.58833333,0,19.0532,15.042,0
1052,AS14.28,05-05-14,1,0,0,0,0,0,0,7,0.5,1,0.063967065,59.21115238,0,0,6.685010256,24.85228302,52.159,4.0165,153.348,0,48.31927273,45.97661111,47.757,41.7905,23.89663158,26.735,0
1053,AS14.28,07-05-14,0,0,1,0,0,0,0,6.333333333,0,-0.25,0.027966858,65.0410566,1,0,11.40624215,25.09008197,33.8965,9.159,45.55333333,0,15.41914286,39.49525455,80.198,33.676,0,4.593,0
1054,AS14.28,08-05-14,0,0,0,1,0,0,0,6.5,0,0.5,0.035768871,52.34476471,0,0,26.7638866,34.55770588,0,0,148.867,0,13.064,59.07557143,0,0,0,0,0
1055,AS14.29,02-04-14,0,0,1,0,0,0,0,8.5,0.25,1.5,0.153581321,71.78528946,0,1,22.2425,26.35271429,7.023,0,0,6.357677966,24.34985714,121.2705556,0,0,4.708666667,0,0
1056,AS14.29,03-04-14,0,0,0,1,0,0,0,7.25,-1,0.25,0.188691342,49.86496203,0,0,5.783217391,23.66482278,0,0,0,17.32793333,27.578,106.5703571,45.3585,0,0,0,0
1057,AS14.29,04-04-14,0,0,0,0,1,0,0,8,-1.25,0.75,0.015126292,84.40587231,1,0,3.3805,34.44608333,34.4132,0,0,3.414108108,13.888,86.27217391,97.2375,0,0,0,0
1058,AS14.29,05-04-14,0,0,0,0,0,1,0,8.2,0.8,0.8,0.14988215,56.24857851,0,1,6.604521739,29.60950602,0,0,0,5.938972222,17.531,74.67927027,63.3988,0,0,0,0
1059,AS14.29,06-04-14,0,0,0,0,0,0,1,7.75,0,0.8,0.114635345,140.1750441,0,1,20.16116667,42.8393,0,0,0,3.847988889,35.884,111.30725,0,0,5.019333333,0,0
1060,AS14.29,07-04-14,1,0,0,0,0,0,0,7.2,-0.6,0.2,0.195409275,78.26521679,0,0,13.33195,40.1631129,47.142,0,0,5.243184211,23.498,71.13519417,0,0,0,0,0
1061,AS14.29,08-04-14,0,1,0,0,0,0,0,7.8,-0.8,1,0.137567063,83.55788764,0,1,22.01332727,39.10152586,63.34545455,0,0,6.823195238,14.4984,76.11705556,36.5978,0,0,0,0
1062,AS14.29,09-04-14,0,0,1,0,0,0,0,7.6,0.4,0.4,0.068403745,81.41124639,0,0,21.35045455,50.03039683,0,0,0,6.96894186,12.3216,145.1963182,0,0,1.0075,0,0
1063,AS14.29,10-04-14,0,0,0,1,0,0,0,8.6,0.4,1.4,0.167643798,88.07856624,1,1,13.93073333,35.33676786,24.6005,0,0,5.939070796,79.25322222,91.57747368,0,0,0,0,0
1064,AS14.29,11-04-14,0,0,0,0,1,0,0,7.2,0.2,0.6,0.018978235,95.65461111,0,0,5.2198,57.03315909,25.0595,27.183,0,12.50765823,11.2578,63.4604,0,0,1.347,0,0
1065,AS14.29,12-04-14,0,0,0,0,0,1,0,8.25,1,0.75,0.115469957,42.99451612,0,1,6.919333333,38.2819375,32.262,0,0,4.000342466,11.08216667,37.495,27.6534,0,0,0,0
1066,AS14.29,13-04-14,0,0,0,0,0,0,1,8.2,0,0.6,0.074994118,126.9945909,0,0,31.84558333,28.78043529,0,0,0,4.584606557,8.070875,101.4499474,44.4555,0,0,0,0
1067,AS14.29,14-04-14,1,0,0,0,0,0,0,8,-0.8,1,0.141158021,84.33124732,0,0,24.78185714,37.65,45.7345,0,0,6.938678571,25.22285714,94.65564286,0,0,0,0,0
1068,AS14.29,15-04-14,0,1,0,0,0,0,0,8.25,-0.5,1,0.197383168,67.19628464,0,1,10.9163,39.72682569,14.38666667,0,0,5.565585034,12.73766667,58.25485075,0,0,0,0,0
1069,AS14.29,16-04-14,0,0,1,0,0,0,0,7.8,0,1,0.031889569,97.63708196,1,1,9.898882353,39.90583333,166.3817692,1.004,0,4.944546875,16.24075,63.03778049,45.63677778,0,0,0,0
1070,AS14.29,17-04-14,0,0,0,1,0,0,0,7.6,0.8,0.8,0.104663544,56.98217117,1,1,8.683695652,84.30994286,22.31,0,0,5.362714286,12.8578,48.27209091,34.707,0,1.006,0,0
1071,AS14.29,18-04-14,0,0,0,0,1,0,0,8,-0.25,0.25,0.154780605,100.0582333,1,1,14.35505405,45.89609677,487.892,0,0,13.41127885,17.08633333,89.11503846,64.902,0,1.343666667,0,0
1072,AS14.29,19-04-14,0,0,0,0,0,1,0,7,-0.6,0.2,0.070833333,108.7831304,1,1,12.84546429,35.84608333,0,0,0,339.6226633,18.8848,82.58942308,30.28,0,0,0,0
1073,AS14.29,20-04-14,0,0,0,0,0,0,1,7.5,-0.5,0.75,0.008417146,90.72679412,0,0,7.1311,53.41242105,0,0,0,4.818386364,17.693,42.31921053,0,0,0,0,0
1074,AS14.29,21-04-14,1,0,0,0,0,0,0,7.2,0,0.4,0.110763889,87.13997675,0,0,2.835416667,31.65623077,0,0,0,6.431470588,23.377375,85.5065,0,0,0,0,0
1075,AS14.29,22-04-14,0,1,0,0,0,0,0,6.4,-0.2,0,0.166466023,79.43436196,1,1,26.88990323,40.48543333,78.445,0,0,9.219899471,9.5076,50.93476623,35.584,0,1.347833333,0,0
1076,AS14.29,23-04-14,0,0,1,0,0,0,0,7.6,0.6,0.6,0.094811323,90.39834587,1,1,7.29212,36.63126374,397.754,0,0,9.468639053,7.6404,102.06745,27.94353333,0,27.062,0,0
1077,AS14.29,24-04-14,0,0,0,1,0,0,0,7.8,0.2,1,0.186613151,52.75003298,0,1,8.187882353,32.05956034,1.088.969,0,0,4.92162963,9.6434,51.12975806,42.64946154,0,0,0,0
1078,AS14.29,25-04-14,0,0,0,0,1,0,0,7.5,0,0.75,0.165108034,46.66445239,0,1,35.317125,39.47035,0,0,0,7.7742,9.271,21.56733333,44.287,0,1.02,0,0
1079,AS14.29,26-04-14,0,0,0,0,0,1,0,6,0,0,0.269335093,62.75046708,1,1,15.15902703,28.4618843,0,0,0,7.335241135,19.436,96.46853704,47.182,0,0,0,0
1080,AS14.29,27-04-14,0,0,0,0,0,0,1,6.5,-0.75,0,0.044895598,112.3553968,0,0,35.2522973,23.44597368,52.98366667,0,0,6.4636625,10.6506,154.8727188,0,0,0,0,0
1081,AS14.29,28-04-14,1,0,0,0,0,0,0,7,-0.4,0.4,0.078792157,82.37212089,0,0,15.54266667,27.8238209,218.3172857,0,0,6.97522449,10.6594,97.10596154,65.38471429,0,0,0,0
1082,AS14.29,29-04-14,0,1,0,0,0,0,0,7.6,0.4,0.8,0.208523388,67.31516948,0,1,21.9834023,29.26565179,66.28009375,68.332,0,8.707551351,9.665,49.98453226,35.59,0,0,0,0
1083,AS14.29,30-04-14,0,0,1,0,0,0,0,7.8,-0.4,0.2,0.091214934,110.6714819,1,1,34.3178125,51.79987097,45.36775,0,0,6.972676768,12.261,165.55948,16.85333333,0,0,0,0
1084,AS14.29,01-05-14,0,0,0,1,0,0,0,7.6,0,0.4,0.131834294,56.05607338,0,0,7.994547619,36.80394737,0,0,0,21.18401923,7.03,34.02065625,0,0,0,0,0
1085,AS14.29,03-05-14,0,0,0,0,0,1,0,8,1,1,0.291548117,38.16872918,0,1,24.2134878,55.72833333,17.1585,0,0,140.103093,14.052,13.37311111,0,0,0,0,0
1086,AS14.29,04-05-14,0,0,0,0,0,0,1,8,-1,1,0.372982408,37.92546988,1,1,14.65996,34.99402778,0,0,0,59.75862626,9.054,112.776375,0,0,0,0,0
1087,AS14.29,05-05-14,1,0,0,0,0,0,0,7.333333333,-0.333333333,0.666666667,0.213941171,48.16207826,1,1,10.46324138,31.61432075,0,0,0,6.189018349,14.033,147.4470714,30.24336364,0,0,0,0
1088,AS14.29,07-05-14,0,0,1,0,0,0,0,7.8,-0.2,0.8,0.034468535,62.81793183,0,0,2.681666667,18.86452174,0,0,0,5.758685714,124.378375,43.24061538,0,0,0,0,0
1089,AS14.29,08-05-14,0,0,0,1,0,0,0,7.8,0.4,1,0.117693302,76.72463639,1,1,4.231595238,43.90635577,13.125,0,0,15.49712698,6.793,40.85655844,0,0,0,0,0
1090,AS14.29,09-05-14,0,0,0,0,1,0,0,7.4,-0.4,0.6,0.058269909,165.27772,1,0,18.46230435,80.42246154,213.6186667,21.77766667,0,4.490625,99.2057,107.3429474,0,0,0,0,0
1091,AS14.29,10-05-14,0,0,0,0,0,1,0,7,-0.2,0.4,0.122339417,107.5304631,1,1,6.847470588,59.00854622,28.157,0,0,9.309194444,14.96178571,86.29024096,0,0,1.547,0,0
1092,AS14.29,11-05-14,0,0,0,0,0,0,1,7,-0.8,0.4,0.015175119,152.6242712,0,0,6.848625,63.50490698,0,0,0,5.553468085,10.3875,84.16053846,53.644,0,0,0,0
1093,AS14.29,12-05-14,1,0,0,0,0,0,0,7.6,-0.2,0.8,0.149517043,80.2825353,0,1,10.73494444,39.21338994,53.615,0,0,4.829047847,8.8518,59.57183333,10.643,0,0,0,0
1094,AS14.29,13-05-14,0,1,0,0,0,0,0,8.2,0.6,0.8,0.115247524,103.0230236,1,1,6.27845,48.24578462,26.6235,0,0,5.241043478,85.29466667,75.87868085,0,0,14.11,0,0
1095,AS14.29,14-05-14,0,0,1,0,0,0,0,7.6,0.2,0.4,125,3.718000054,0,0,0,102.4325,0,0,0,7.171,0,33.71825,0,0,0,0,0
1096,AS14.29,15-05-14,0,0,0,1,0,0,0,6,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,AS14.30,20-03-14,0,0,0,1,0,0,0,7,0.333333333,1,0.082270408,89.73841892,1,0,6.272320755,45.71143182,193.0061,3.504636364,0,228.138,27.34215385,64.83966667,0,14.6865,6.231,0,0
1098,AS14.30,21-03-14,0,0,0,0,1,0,0,7.8,-0.4,1.2,0.212259468,100.2618775,1,1,7.811123967,34.16272527,214.1043,0,0,0,66.96757143,168.5434,0,15.45,9.690555556,0,0
1099,AS14.30,22-03-14,0,0,0,0,0,1,0,7.6,-0.8,1,0.220790671,159.611011,0,0,13.3592268,106.1353457,128.220625,0,0,0,54.6509,158.66225,0,24.10933333,5.725692308,0,0
1100,AS14.30,23-03-14,0,0,0,0,0,0,1,7.8,-0.6,1,0.121258611,276.3887414,0,0,9.411686869,79.57608065,257.9575455,0,0,0,132.5628333,158.74345,0,25.7045,7.6416,183.4685,0
1101,AS14.30,24-03-14,1,0,0,0,0,0,0,7.8,-0.2,1,0.144073735,169.1400215,0,0,8.502043478,70.81544186,227.6872308,16.17266667,0,45.81666667,125.7186364,122.5881379,0,15.109,6.299666667,15.07,0
1102,AS14.30,25-03-14,0,1,0,0,0,0,0,8,-0.2,1,0.134146784,122.920783,1,0,12.77733813,67.39116912,179.8790588,8.476333333,0,0,77.805,88.04191667,0,29.197,4.483307692,0,0
1103,AS14.30,26-03-14,0,0,1,0,0,0,0,6.8,0.2,0.6,0.200921263,145.15875,1,0,8.547654762,56.87818382,162.8925294,0,0,129.701,126.963,85.95113514,0,135.757,4.853416667,6.087,0
